wafer_id,lot_id,wafer_no,slot,status
LOT_A_075_W11,LOT_A_075,11,11,COMPLETE
LOT_A_075_W12,LOT_A_075,12,12,COMPLETE
LOT_A_075_W13,LOT_A_075,13,13,COMPLETE
LOT_A_075_W14,LOT_A_075,14,14,COMPLETE
LOT_A_075_W15,LOT_A_075,15,15,COMPLETE
LOT_A_075_W16,LOT_A_075,16,16,COMPLETE
LOT_A_075_W17,LOT_A_075,17,17,COMPLETE
LOT_A_075_W18,LOT_A_075,18,18,COMPLETE
LOT_A_075_W19,LOT_A_075,19,19,COMPLETE
LOT_A_075_W20,LOT_A_075,20,20,COMPLETE
LOT_A_075_W21,LOT_A_075,21,21,COMPLETE
LOT_A_075_W22,LOT_A_075,22,22,COMPLETE
LOT_A_075_W23,LOT_A_075,23,23,COMPLETE
LOT_A_075_W24,LOT_A_075,24,24,COMPLETE
LOT_A_075_W25,LOT_A_075,25,25,COMPLETE
