wafer_id,lot_id,wafer_no,slot,status
LOT_A_075_W11,LOT_A_075,11,11,COMPLETE
LOT_A_075_W12,LOT_A_075,12,12,COMPLETE
LOT_A_075_W13,LOT_A_075,13,13,COMPLETE
LOT_A_075_W14,LOT_A_075,14,14,COMPLETE
LOT_A_075_W15,LOT_A_075,15,15,COMPLETE
LOT_A_075_W16,LOT_A_075,16,16,COMPLETE
LOT_A_075_W17,LOT_A_075,17,17,COMPLETE
LOT_A_075_W18,LOT_A_075,18,18,COMPLETE
LOT_A_075_W19,LOT_A_075,19,19,COMPLETE
LOT_A_075_W20,LOT_A_075,20,20,COMPLETE
LOT_A_075_W21,LOT_A_075,21,21,COMPLETE
LOT_A_075_W22,LOT_A_075,22,22,COMPLETE
LOT_A_075_W23,LOT_A_075,23,23,COMPLETE
LOT_A_075_W24,LOT_A_075,24,24,COMPLETE
LOT_A_075_W25,LOT_A_075,25,25,COMPLETE
LOT_A_076_W01,LOT_A_076,1,1,COMPLETE
LOT_A_076_W02,LOT_A_076,2,2,COMPLETE
LOT_A_076_W03,LOT_A_076,3,3,COMPLETE
LOT_A_076_W04,LOT_A_076,4,4,COMPLETE
LOT_A_076_W05,LOT_A_076,5,5,COMPLETE
LOT_A_076_W06,LOT_A_076,6,6,COMPLETE
LOT_A_076_W07,LOT_A_076,7,7,COMPLETE
LOT_A_076_W08,LOT_A_076,8,8,COMPLETE
LOT_A_076_W09,LOT_A_076,9,9,COMPLETE
LOT_A_076_W10,LOT_A_076,10,10,COMPLETE
LOT_A_076_W11,LOT_A_076,11,11,COMPLETE
LOT_A_076_W12,LOT_A_076,12,12,COMPLETE
LOT_A_076_W13,LOT_A_076,13,13,COMPLETE
LOT_A_076_W14,LOT_A_076,14,14,COMPLETE
LOT_A_076_W15,LOT_A_076,15,15,COMPLETE
LOT_A_076_W16,LOT_A_076,16,16,COMPLETE
LOT_A_076_W17,LOT_A_076,17,17,COMPLETE
LOT_A_076_W18,LOT_A_076,18,18,COMPLETE
LOT_A_076_W19,LOT_A_076,19,19,COMPLETE
LOT_A_076_W20,LOT_A_076,20,20,COMPLETE
LOT_A_076_W21,LOT_A_076,21,21,COMPLETE
LOT_A_076_W22,LOT_A_076,22,22,COMPLETE
LOT_A_076_W23,LOT_A_076,23,23,COMPLETE
LOT_A_076_W24,LOT_A_076,24,24,COMPLETE
LOT_A_076_W25,LOT_A_076,25,25,COMPLETE
LOT_A_077_W01,LOT_A_077,1,1,COMPLETE
LOT_A_077_W02,LOT_A_077,2,2,COMPLETE
LOT_A_077_W03,LOT_A_077,3,3,COMPLETE
LOT_A_077_W04,LOT_A_077,4,4,COMPLETE
LOT_A_077_W05,LOT_A_077,5,5,COMPLETE
LOT_A_077_W06,LOT_A_077,6,6,COMPLETE
LOT_A_077_W07,LOT_A_077,7,7,COMPLETE
LOT_A_077_W08,LOT_A_077,8,8,COMPLETE
LOT_A_077_W09,LOT_A_077,9,9,COMPLETE
LOT_A_077_W10,LOT_A_077,10,10,COMPLETE
LOT_A_077_W11,LOT_A_077,11,11,COMPLETE
LOT_A_077_W12,LOT_A_077,12,12,COMPLETE
LOT_A_077_W13,LOT_A_077,13,13,COMPLETE
LOT_A_077_W14,LOT_A_077,14,14,COMPLETE
LOT_A_077_W15,LOT_A_077,15,15,COMPLETE
LOT_A_077_W16,LOT_A_077,16,16,COMPLETE
LOT_A_077_W17,LOT_A_077,17,17,COMPLETE
LOT_A_077_W18,LOT_A_077,18,18,COMPLETE
LOT_A_077_W19,LOT_A_077,19,19,COMPLETE
LOT_A_077_W20,LOT_A_077,20,20,COMPLETE
LOT_A_077_W21,LOT_A_077,21,21,COMPLETE
LOT_A_077_W22,LOT_A_077,22,22,COMPLETE
LOT_A_077_W23,LOT_A_077,23,23,COMPLETE
LOT_A_077_W24,LOT_A_077,24,24,COMPLETE
LOT_A_077_W25,LOT_A_077,25,25,COMPLETE
LOT_A_078_W01,LOT_A_078,1,1,COMPLETE
LOT_A_078_W02,LOT_A_078,2,2,COMPLETE
LOT_A_078_W03,LOT_A_078,3,3,COMPLETE
LOT_A_078_W04,LOT_A_078,4,4,COMPLETE
LOT_A_078_W05,LOT_A_078,5,5,COMPLETE
LOT_A_078_W06,LOT_A_078,6,6,COMPLETE
LOT_A_078_W07,LOT_A_078,7,7,COMPLETE
LOT_A_078_W08,LOT_A_078,8,8,COMPLETE
LOT_A_078_W09,LOT_A_078,9,9,COMPLETE
LOT_A_078_W10,LOT_A_078,10,10,COMPLETE
LOT_A_078_W11,LOT_A_078,11,11,COMPLETE
LOT_A_078_W12,LOT_A_078,12,12,COMPLETE
LOT_A_078_W13,LOT_A_078,13,13,COMPLETE
LOT_A_078_W14,LOT_A_078,14,14,COMPLETE
LOT_A_078_W15,LOT_A_078,15,15,COMPLETE
LOT_A_078_W16,LOT_A_078,16,16,COMPLETE
LOT_A_078_W17,LOT_A_078,17,17,COMPLETE
LOT_A_078_W18,LOT_A_078,18,18,COMPLETE
LOT_A_078_W19,LOT_A_078,19,19,COMPLETE
LOT_A_078_W20,LOT_A_078,20,20,COMPLETE
LOT_A_078_W21,LOT_A_078,21,21,COMPLETE
LOT_A_078_W22,LOT_A_078,22,22,COMPLETE
LOT_A_078_W23,LOT_A_078,23,23,COMPLETE
LOT_A_078_W24,LOT_A_078,24,24,COMPLETE
LOT_A_078_W25,LOT_A_078,25,25,COMPLETE
LOT_A_079_W01,LOT_A_079,1,1,COMPLETE
LOT_A_079_W02,LOT_A_079,2,2,COMPLETE
LOT_A_079_W03,LOT_A_079,3,3,COMPLETE
LOT_A_079_W04,LOT_A_079,4,4,COMPLETE
LOT_A_079_W05,LOT_A_079,5,5,COMPLETE
LOT_A_079_W06,LOT_A_079,6,6,COMPLETE
LOT_A_079_W07,LOT_A_079,7,7,COMPLETE
LOT_A_079_W08,LOT_A_079,8,8,COMPLETE
LOT_A_079_W09,LOT_A_079,9,9,COMPLETE
LOT_A_079_W10,LOT_A_079,10,10,COMPLETE
LOT_A_079_W11,LOT_A_079,11,11,COMPLETE
LOT_A_079_W12,LOT_A_079,12,12,COMPLETE
LOT_A_079_W13,LOT_A_079,13,13,COMPLETE
LOT_A_079_W14,LOT_A_079,14,14,COMPLETE
LOT_A_079_W15,LOT_A_079,15,15,COMPLETE
LOT_A_079_W16,LOT_A_079,16,16,COMPLETE
LOT_A_079_W17,LOT_A_079,17,17,COMPLETE
LOT_A_079_W18,LOT_A_079,18,18,COMPLETE
LOT_A_079_W19,LOT_A_079,19,19,COMPLETE
LOT_A_079_W20,LOT_A_079,20,20,COMPLETE
LOT_A_079_W21,LOT_A_079,21,21,COMPLETE
LOT_A_079_W22,LOT_A_079,22,22,COMPLETE
LOT_A_079_W23,LOT_A_079,23,23,COMPLETE
LOT_A_079_W24,LOT_A_079,24,24,COMPLETE
LOT_A_079_W25,LOT_A_079,25,25,COMPLETE
LOT_A_080_W01,LOT_A_080,1,1,COMPLETE
LOT_A_080_W02,LOT_A_080,2,2,COMPLETE
LOT_A_080_W03,LOT_A_080,3,3,COMPLETE
LOT_A_080_W04,LOT_A_080,4,4,COMPLETE
LOT_A_080_W05,LOT_A_080,5,5,COMPLETE
LOT_A_080_W06,LOT_A_080,6,6,COMPLETE
LOT_A_080_W07,LOT_A_080,7,7,COMPLETE
LOT_A_080_W08,LOT_A_080,8,8,COMPLETE
LOT_A_080_W09,LOT_A_080,9,9,COMPLETE
LOT_A_080_W10,LOT_A_080,10,10,COMPLETE
LOT_A_080_W11,LOT_A_080,11,11,COMPLETE
LOT_A_080_W12,LOT_A_080,12,12,COMPLETE
LOT_A_080_W13,LOT_A_080,13,13,COMPLETE
LOT_A_080_W14,LOT_A_080,14,14,COMPLETE
LOT_A_080_W15,LOT_A_080,15,15,COMPLETE
LOT_A_080_W16,LOT_A_080,16,16,COMPLETE
LOT_A_080_W17,LOT_A_080,17,17,COMPLETE
LOT_A_080_W18,LOT_A_080,18,18,COMPLETE
LOT_A_080_W19,LOT_A_080,19,19,COMPLETE
LOT_A_080_W20,LOT_A_080,20,20,COMPLETE
LOT_A_080_W21,LOT_A_080,21,21,COMPLETE
LOT_A_080_W22,LOT_A_080,22,22,COMPLETE
LOT_A_080_W23,LOT_A_080,23,23,COMPLETE
LOT_A_080_W24,LOT_A_080,24,24,COMPLETE
LOT_A_080_W25,LOT_A_080,25,25,COMPLETE
LOT_A_081_W01,LOT_A_081,1,1,COMPLETE
LOT_A_081_W02,LOT_A_081,2,2,COMPLETE
LOT_A_081_W03,LOT_A_081,3,3,COMPLETE
LOT_A_081_W04,LOT_A_081,4,4,COMPLETE
LOT_A_081_W05,LOT_A_081,5,5,COMPLETE
LOT_A_081_W06,LOT_A_081,6,6,COMPLETE
LOT_A_081_W07,LOT_A_081,7,7,COMPLETE
LOT_A_081_W08,LOT_A_081,8,8,COMPLETE
LOT_A_081_W09,LOT_A_081,9,9,COMPLETE
LOT_A_081_W10,LOT_A_081,10,10,COMPLETE
LOT_A_081_W11,LOT_A_081,11,11,COMPLETE
LOT_A_081_W12,LOT_A_081,12,12,COMPLETE
LOT_A_081_W13,LOT_A_081,13,13,COMPLETE
LOT_A_081_W14,LOT_A_081,14,14,COMPLETE
LOT_A_081_W15,LOT_A_081,15,15,COMPLETE
LOT_A_081_W16,LOT_A_081,16,16,COMPLETE
LOT_A_081_W17,LOT_A_081,17,17,COMPLETE
LOT_A_081_W18,LOT_A_081,18,18,COMPLETE
LOT_A_081_W19,LOT_A_081,19,19,COMPLETE
LOT_A_081_W20,LOT_A_081,20,20,COMPLETE
LOT_A_081_W21,LOT_A_081,21,21,COMPLETE
LOT_A_081_W22,LOT_A_081,22,22,COMPLETE
LOT_A_081_W23,LOT_A_081,23,23,COMPLETE
LOT_A_081_W24,LOT_A_081,24,24,COMPLETE
LOT_A_081_W25,LOT_A_081,25,25,COMPLETE
LOT_A_082_W01,LOT_A_082,1,1,COMPLETE
LOT_A_082_W02,LOT_A_082,2,2,COMPLETE
LOT_A_082_W03,LOT_A_082,3,3,COMPLETE
LOT_A_082_W04,LOT_A_082,4,4,COMPLETE
LOT_A_082_W05,LOT_A_082,5,5,COMPLETE
LOT_A_082_W06,LOT_A_082,6,6,COMPLETE
LOT_A_082_W07,LOT_A_082,7,7,COMPLETE
LOT_A_082_W08,LOT_A_082,8,8,COMPLETE
LOT_A_082_W09,LOT_A_082,9,9,COMPLETE
LOT_A_082_W10,LOT_A_082,10,10,COMPLETE
LOT_A_082_W11,LOT_A_082,11,11,COMPLETE
LOT_A_082_W12,LOT_A_082,12,12,COMPLETE
LOT_A_082_W13,LOT_A_082,13,13,COMPLETE
LOT_A_082_W14,LOT_A_082,14,14,COMPLETE
LOT_A_082_W15,LOT_A_082,15,15,COMPLETE
LOT_A_082_W16,LOT_A_082,16,16,COMPLETE
LOT_A_082_W17,LOT_A_082,17,17,COMPLETE
LOT_A_082_W18,LOT_A_082,18,18,COMPLETE
LOT_A_082_W19,LOT_A_082,19,19,COMPLETE
LOT_A_082_W20,LOT_A_082,20,20,COMPLETE
LOT_A_082_W21,LOT_A_082,21,21,COMPLETE
LOT_A_082_W22,LOT_A_082,22,22,COMPLETE
LOT_A_082_W23,LOT_A_082,23,23,COMPLETE
LOT_A_082_W24,LOT_A_082,24,24,COMPLETE
LOT_A_082_W25,LOT_A_082,25,25,COMPLETE
LOT_A_083_W01,LOT_A_083,1,1,COMPLETE
LOT_A_083_W02,LOT_A_083,2,2,COMPLETE
LOT_A_083_W03,LOT_A_083,3,3,COMPLETE
LOT_A_083_W04,LOT_A_083,4,4,COMPLETE
LOT_A_083_W05,LOT_A_083,5,5,COMPLETE
LOT_A_083_W06,LOT_A_083,6,6,COMPLETE
LOT_A_083_W07,LOT_A_083,7,7,COMPLETE
LOT_A_083_W08,LOT_A_083,8,8,COMPLETE
LOT_A_083_W09,LOT_A_083,9,9,COMPLETE
LOT_A_083_W10,LOT_A_083,10,10,COMPLETE
LOT_A_083_W11,LOT_A_083,11,11,COMPLETE
LOT_A_083_W12,LOT_A_083,12,12,COMPLETE
LOT_A_083_W13,LOT_A_083,13,13,COMPLETE
LOT_A_083_W14,LOT_A_083,14,14,COMPLETE
LOT_A_083_W15,LOT_A_083,15,15,COMPLETE
LOT_A_083_W16,LOT_A_083,16,16,COMPLETE
LOT_A_083_W17,LOT_A_083,17,17,COMPLETE
LOT_A_083_W18,LOT_A_083,18,18,COMPLETE
LOT_A_083_W19,LOT_A_083,19,19,COMPLETE
LOT_A_083_W20,LOT_A_083,20,20,COMPLETE
LOT_A_083_W21,LOT_A_083,21,21,COMPLETE
LOT_A_083_W22,LOT_A_083,22,22,COMPLETE
LOT_A_083_W23,LOT_A_083,23,23,COMPLETE
LOT_A_083_W24,LOT_A_083,24,24,COMPLETE
LOT_A_083_W25,LOT_A_083,25,25,COMPLETE
LOT_A_084_W01,LOT_A_084,1,1,COMPLETE
LOT_A_084_W02,LOT_A_084,2,2,COMPLETE
LOT_A_084_W03,LOT_A_084,3,3,COMPLETE
LOT_A_084_W04,LOT_A_084,4,4,COMPLETE
LOT_A_084_W05,LOT_A_084,5,5,COMPLETE
LOT_A_084_W06,LOT_A_084,6,6,COMPLETE
LOT_A_084_W07,LOT_A_084,7,7,COMPLETE
LOT_A_084_W08,LOT_A_084,8,8,COMPLETE
LOT_A_084_W09,LOT_A_084,9,9,COMPLETE
LOT_A_084_W10,LOT_A_084,10,10,COMPLETE
LOT_A_084_W11,LOT_A_084,11,11,COMPLETE
LOT_A_084_W12,LOT_A_084,12,12,COMPLETE
LOT_A_084_W13,LOT_A_084,13,13,COMPLETE
LOT_A_084_W14,LOT_A_084,14,14,COMPLETE
LOT_A_084_W15,LOT_A_084,15,15,COMPLETE
LOT_A_084_W16,LOT_A_084,16,16,COMPLETE
LOT_A_084_W17,LOT_A_084,17,17,COMPLETE
LOT_A_084_W18,LOT_A_084,18,18,COMPLETE
LOT_A_084_W19,LOT_A_084,19,19,COMPLETE
LOT_A_084_W20,LOT_A_084,20,20,COMPLETE
LOT_A_084_W21,LOT_A_084,21,21,COMPLETE
LOT_A_084_W22,LOT_A_084,22,22,COMPLETE
LOT_A_084_W23,LOT_A_084,23,23,COMPLETE
LOT_A_084_W24,LOT_A_084,24,24,COMPLETE
LOT_A_084_W25,LOT_A_084,25,25,COMPLETE
LOT_A_085_W01,LOT_A_085,1,1,COMPLETE
LOT_A_085_W02,LOT_A_085,2,2,COMPLETE
LOT_A_085_W03,LOT_A_085,3,3,COMPLETE
LOT_A_085_W04,LOT_A_085,4,4,COMPLETE
LOT_A_085_W05,LOT_A_085,5,5,COMPLETE
LOT_A_085_W06,LOT_A_085,6,6,COMPLETE
LOT_A_085_W07,LOT_A_085,7,7,COMPLETE
LOT_A_085_W08,LOT_A_085,8,8,COMPLETE
LOT_A_085_W09,LOT_A_085,9,9,COMPLETE
LOT_A_085_W10,LOT_A_085,10,10,COMPLETE
LOT_A_085_W11,LOT_A_085,11,11,COMPLETE
LOT_A_085_W12,LOT_A_085,12,12,COMPLETE
LOT_A_085_W13,LOT_A_085,13,13,COMPLETE
LOT_A_085_W14,LOT_A_085,14,14,COMPLETE
LOT_A_085_W15,LOT_A_085,15,15,COMPLETE
LOT_A_085_W16,LOT_A_085,16,16,COMPLETE
LOT_A_085_W17,LOT_A_085,17,17,COMPLETE
LOT_A_085_W18,LOT_A_085,18,18,COMPLETE
LOT_A_085_W19,LOT_A_085,19,19,COMPLETE
LOT_A_085_W20,LOT_A_085,20,20,COMPLETE
LOT_A_085_W21,LOT_A_085,21,21,COMPLETE
LOT_A_085_W22,LOT_A_085,22,22,COMPLETE
LOT_A_085_W23,LOT_A_085,23,23,COMPLETE
LOT_A_085_W24,LOT_A_085,24,24,COMPLETE
LOT_A_085_W25,LOT_A_085,25,25,COMPLETE
LOT_A_086_W01,LOT_A_086,1,1,COMPLETE
LOT_A_086_W02,LOT_A_086,2,2,COMPLETE
LOT_A_086_W03,LOT_A_086,3,3,COMPLETE
LOT_A_086_W04,LOT_A_086,4,4,COMPLETE
LOT_A_086_W05,LOT_A_086,5,5,COMPLETE
LOT_A_086_W06,LOT_A_086,6,6,COMPLETE
LOT_A_086_W07,LOT_A_086,7,7,COMPLETE
LOT_A_086_W08,LOT_A_086,8,8,COMPLETE
LOT_A_086_W09,LOT_A_086,9,9,COMPLETE
LOT_A_086_W10,LOT_A_086,10,10,COMPLETE
LOT_A_086_W11,LOT_A_086,11,11,COMPLETE
LOT_A_086_W12,LOT_A_086,12,12,COMPLETE
LOT_A_086_W13,LOT_A_086,13,13,COMPLETE
LOT_A_086_W14,LOT_A_086,14,14,COMPLETE
LOT_A_086_W15,LOT_A_086,15,15,COMPLETE
LOT_A_086_W16,LOT_A_086,16,16,COMPLETE
LOT_A_086_W17,LOT_A_086,17,17,COMPLETE
LOT_A_086_W18,LOT_A_086,18,18,COMPLETE
LOT_A_086_W19,LOT_A_086,19,19,COMPLETE
LOT_A_086_W20,LOT_A_086,20,20,COMPLETE
LOT_A_086_W21,LOT_A_086,21,21,COMPLETE
LOT_A_086_W22,LOT_A_086,22,22,COMPLETE
LOT_A_086_W23,LOT_A_086,23,23,COMPLETE
LOT_A_086_W24,LOT_A_086,24,24,COMPLETE
LOT_A_086_W25,LOT_A_086,25,25,COMPLETE
LOT_A_087_W01,LOT_A_087,1,1,COMPLETE
LOT_A_087_W02,LOT_A_087,2,2,COMPLETE
LOT_A_087_W03,LOT_A_087,3,3,COMPLETE
LOT_A_087_W04,LOT_A_087,4,4,COMPLETE
LOT_A_087_W05,LOT_A_087,5,5,COMPLETE
LOT_A_087_W06,LOT_A_087,6,6,COMPLETE
LOT_A_087_W07,LOT_A_087,7,7,COMPLETE
LOT_A_087_W08,LOT_A_087,8,8,COMPLETE
LOT_A_087_W09,LOT_A_087,9,9,COMPLETE
LOT_A_087_W10,LOT_A_087,10,10,COMPLETE
LOT_A_087_W11,LOT_A_087,11,11,COMPLETE
LOT_A_087_W12,LOT_A_087,12,12,COMPLETE
LOT_A_087_W13,LOT_A_087,13,13,COMPLETE
LOT_A_087_W14,LOT_A_087,14,14,COMPLETE
LOT_A_087_W15,LOT_A_087,15,15,COMPLETE
LOT_A_087_W16,LOT_A_087,16,16,COMPLETE
LOT_A_087_W17,LOT_A_087,17,17,COMPLETE
LOT_A_087_W18,LOT_A_087,18,18,COMPLETE
LOT_A_087_W19,LOT_A_087,19,19,COMPLETE
LOT_A_087_W20,LOT_A_087,20,20,COMPLETE
LOT_A_087_W21,LOT_A_087,21,21,COMPLETE
LOT_A_087_W22,LOT_A_087,22,22,COMPLETE
LOT_A_087_W23,LOT_A_087,23,23,COMPLETE
LOT_A_087_W24,LOT_A_087,24,24,COMPLETE
LOT_A_087_W25,LOT_A_087,25,25,COMPLETE
LOT_A_088_W01,LOT_A_088,1,1,COMPLETE
LOT_A_088_W02,LOT_A_088,2,2,COMPLETE
LOT_A_088_W03,LOT_A_088,3,3,COMPLETE
LOT_A_088_W04,LOT_A_088,4,4,COMPLETE
LOT_A_088_W05,LOT_A_088,5,5,COMPLETE
LOT_A_088_W06,LOT_A_088,6,6,COMPLETE
LOT_A_088_W07,LOT_A_088,7,7,COMPLETE
LOT_A_088_W08,LOT_A_088,8,8,COMPLETE
LOT_A_088_W09,LOT_A_088,9,9,COMPLETE
LOT_A_088_W10,LOT_A_088,10,10,COMPLETE
LOT_A_088_W11,LOT_A_088,11,11,COMPLETE
LOT_A_088_W12,LOT_A_088,12,12,COMPLETE
LOT_A_088_W13,LOT_A_088,13,13,COMPLETE
LOT_A_088_W14,LOT_A_088,14,14,COMPLETE
LOT_A_088_W15,LOT_A_088,15,15,COMPLETE
LOT_A_088_W16,LOT_A_088,16,16,COMPLETE
LOT_A_088_W17,LOT_A_088,17,17,COMPLETE
LOT_A_088_W18,LOT_A_088,18,18,COMPLETE
LOT_A_088_W19,LOT_A_088,19,19,COMPLETE
LOT_A_088_W20,LOT_A_088,20,20,COMPLETE
LOT_A_088_W21,LOT_A_088,21,21,COMPLETE
LOT_A_088_W22,LOT_A_088,22,22,COMPLETE
LOT_A_088_W23,LOT_A_088,23,23,COMPLETE
LOT_A_088_W24,LOT_A_088,24,24,COMPLETE
LOT_A_088_W25,LOT_A_088,25,25,COMPLETE
LOT_A_089_W01,LOT_A_089,1,1,COMPLETE
LOT_A_089_W02,LOT_A_089,2,2,COMPLETE
LOT_A_089_W03,LOT_A_089,3,3,COMPLETE
LOT_A_089_W04,LOT_A_089,4,4,COMPLETE
LOT_A_089_W05,LOT_A_089,5,5,COMPLETE
LOT_A_089_W06,LOT_A_089,6,6,COMPLETE
LOT_A_089_W07,LOT_A_089,7,7,COMPLETE
LOT_A_089_W08,LOT_A_089,8,8,COMPLETE
LOT_A_089_W09,LOT_A_089,9,9,COMPLETE
LOT_A_089_W10,LOT_A_089,10,10,COMPLETE
LOT_A_089_W11,LOT_A_089,11,11,COMPLETE
LOT_A_089_W12,LOT_A_089,12,12,COMPLETE
LOT_A_089_W13,LOT_A_089,13,13,COMPLETE
LOT_A_089_W14,LOT_A_089,14,14,COMPLETE
LOT_A_089_W15,LOT_A_089,15,15,COMPLETE
LOT_A_089_W16,LOT_A_089,16,16,COMPLETE
LOT_A_089_W17,LOT_A_089,17,17,COMPLETE
LOT_A_089_W18,LOT_A_089,18,18,COMPLETE
LOT_A_089_W19,LOT_A_089,19,19,COMPLETE
LOT_A_089_W20,LOT_A_089,20,20,COMPLETE
LOT_A_089_W21,LOT_A_089,21,21,COMPLETE
LOT_A_089_W22,LOT_A_089,22,22,COMPLETE
LOT_A_089_W23,LOT_A_089,23,23,COMPLETE
LOT_A_089_W24,LOT_A_089,24,24,COMPLETE
LOT_A_089_W25,LOT_A_089,25,25,COMPLETE
LOT_A_090_W01,LOT_A_090,1,1,COMPLETE
LOT_A_090_W02,LOT_A_090,2,2,COMPLETE
LOT_A_090_W03,LOT_A_090,3,3,COMPLETE
LOT_A_090_W04,LOT_A_090,4,4,COMPLETE
LOT_A_090_W05,LOT_A_090,5,5,COMPLETE
LOT_A_090_W06,LOT_A_090,6,6,COMPLETE
LOT_A_090_W07,LOT_A_090,7,7,COMPLETE
LOT_A_090_W08,LOT_A_090,8,8,COMPLETE
LOT_A_090_W09,LOT_A_090,9,9,COMPLETE
LOT_A_090_W10,LOT_A_090,10,10,COMPLETE
LOT_A_090_W11,LOT_A_090,11,11,COMPLETE
LOT_A_090_W12,LOT_A_090,12,12,COMPLETE
LOT_A_090_W13,LOT_A_090,13,13,COMPLETE
LOT_A_090_W14,LOT_A_090,14,14,COMPLETE
LOT_A_090_W15,LOT_A_090,15,15,COMPLETE
LOT_A_090_W16,LOT_A_090,16,16,COMPLETE
LOT_A_090_W17,LOT_A_090,17,17,COMPLETE
LOT_A_090_W18,LOT_A_090,18,18,COMPLETE
LOT_A_090_W19,LOT_A_090,19,19,COMPLETE
LOT_A_090_W20,LOT_A_090,20,20,COMPLETE
LOT_A_090_W21,LOT_A_090,21,21,COMPLETE
LOT_A_090_W22,LOT_A_090,22,22,COMPLETE
LOT_A_090_W23,LOT_A_090,23,23,COMPLETE
LOT_A_090_W24,LOT_A_090,24,24,COMPLETE
LOT_A_090_W25,LOT_A_090,25,25,COMPLETE
LOT_A_091_W01,LOT_A_091,1,1,COMPLETE
LOT_A_091_W02,LOT_A_091,2,2,COMPLETE
LOT_A_091_W03,LOT_A_091,3,3,COMPLETE
LOT_A_091_W04,LOT_A_091,4,4,COMPLETE
LOT_A_091_W05,LOT_A_091,5,5,COMPLETE
LOT_A_091_W06,LOT_A_091,6,6,COMPLETE
LOT_A_091_W07,LOT_A_091,7,7,COMPLETE
LOT_A_091_W08,LOT_A_091,8,8,COMPLETE
LOT_A_091_W09,LOT_A_091,9,9,COMPLETE
LOT_A_091_W10,LOT_A_091,10,10,COMPLETE
LOT_A_091_W11,LOT_A_091,11,11,COMPLETE
LOT_A_091_W12,LOT_A_091,12,12,COMPLETE
LOT_A_091_W13,LOT_A_091,13,13,COMPLETE
LOT_A_091_W14,LOT_A_091,14,14,COMPLETE
LOT_A_091_W15,LOT_A_091,15,15,COMPLETE
LOT_A_091_W16,LOT_A_091,16,16,COMPLETE
LOT_A_091_W17,LOT_A_091,17,17,COMPLETE
LOT_A_091_W18,LOT_A_091,18,18,COMPLETE
LOT_A_091_W19,LOT_A_091,19,19,COMPLETE
LOT_A_091_W20,LOT_A_091,20,20,COMPLETE
LOT_A_091_W21,LOT_A_091,21,21,COMPLETE
LOT_A_091_W22,LOT_A_091,22,22,COMPLETE
LOT_A_091_W23,LOT_A_091,23,23,COMPLETE
LOT_A_091_W24,LOT_A_091,24,24,COMPLETE
LOT_A_091_W25,LOT_A_091,25,25,COMPLETE
LOT_A_092_W01,LOT_A_092,1,1,COMPLETE
LOT_A_092_W02,LOT_A_092,2,2,COMPLETE
LOT_A_092_W03,LOT_A_092,3,3,COMPLETE
LOT_A_092_W04,LOT_A_092,4,4,COMPLETE
LOT_A_092_W05,LOT_A_092,5,5,COMPLETE
LOT_A_092_W06,LOT_A_092,6,6,COMPLETE
LOT_A_092_W07,LOT_A_092,7,7,COMPLETE
LOT_A_092_W08,LOT_A_092,8,8,COMPLETE
LOT_A_092_W09,LOT_A_092,9,9,COMPLETE
LOT_A_092_W10,LOT_A_092,10,10,COMPLETE
LOT_A_092_W11,LOT_A_092,11,11,COMPLETE
LOT_A_092_W12,LOT_A_092,12,12,COMPLETE
LOT_A_092_W13,LOT_A_092,13,13,COMPLETE
LOT_A_092_W14,LOT_A_092,14,14,COMPLETE
LOT_A_092_W15,LOT_A_092,15,15,COMPLETE
LOT_A_092_W16,LOT_A_092,16,16,COMPLETE
LOT_A_092_W17,LOT_A_092,17,17,COMPLETE
LOT_A_092_W18,LOT_A_092,18,18,COMPLETE
LOT_A_092_W19,LOT_A_092,19,19,COMPLETE
LOT_A_092_W20,LOT_A_092,20,20,COMPLETE
LOT_A_092_W21,LOT_A_092,21,21,COMPLETE
LOT_A_092_W22,LOT_A_092,22,22,COMPLETE
LOT_A_092_W23,LOT_A_092,23,23,COMPLETE
LOT_A_092_W24,LOT_A_092,24,24,COMPLETE
LOT_A_092_W25,LOT_A_092,25,25,COMPLETE
LOT_A_093_W01,LOT_A_093,1,1,COMPLETE
LOT_A_093_W02,LOT_A_093,2,2,COMPLETE
LOT_A_093_W03,LOT_A_093,3,3,COMPLETE
LOT_A_093_W04,LOT_A_093,4,4,COMPLETE
LOT_A_093_W05,LOT_A_093,5,5,COMPLETE
LOT_A_093_W06,LOT_A_093,6,6,COMPLETE
LOT_A_093_W07,LOT_A_093,7,7,COMPLETE
LOT_A_093_W08,LOT_A_093,8,8,COMPLETE
LOT_A_093_W09,LOT_A_093,9,9,COMPLETE
LOT_A_093_W10,LOT_A_093,10,10,COMPLETE
LOT_A_093_W11,LOT_A_093,11,11,COMPLETE
LOT_A_093_W12,LOT_A_093,12,12,COMPLETE
LOT_A_093_W13,LOT_A_093,13,13,COMPLETE
LOT_A_093_W14,LOT_A_093,14,14,COMPLETE
LOT_A_093_W15,LOT_A_093,15,15,COMPLETE
LOT_A_093_W16,LOT_A_093,16,16,COMPLETE
LOT_A_093_W17,LOT_A_093,17,17,COMPLETE
LOT_A_093_W18,LOT_A_093,18,18,COMPLETE
LOT_A_093_W19,LOT_A_093,19,19,COMPLETE
LOT_A_093_W20,LOT_A_093,20,20,COMPLETE
LOT_A_093_W21,LOT_A_093,21,21,COMPLETE
LOT_A_093_W22,LOT_A_093,22,22,COMPLETE
LOT_A_093_W23,LOT_A_093,23,23,COMPLETE
LOT_A_093_W24,LOT_A_093,24,24,COMPLETE
LOT_A_093_W25,LOT_A_093,25,25,COMPLETE
